Seating Capacity,Average Meal Price,Weekend Reservations,Weekday Reservations,Revenue,Marketing&Followers,Location_Downtown,Location_Rural,Location_Suburban,Cuisine_American,Cuisine_French,Cuisine_Indian,Cuisine_Italian,Cuisine_Japanese,Cuisine_Mexican
57,53.61,44,12,700535.79,0.17260290227739525,False,False,True,False,False,False,True,False,False
69,34.13,64,35,542166.4,-0.8959355941012672,False,False,True,False,False,False,False,False,True
68,62.33,51,59,957280.61,-1.1875788671101153,False,False,True,False,True,False,False,False,False
36,58.29,6,22,476872.63,-1.5544270027611158,False,True,False,False,True,False,False,False,False
43,44.05,13,19,435996.25,-1.9799625424605118,False,True,False,True,False,False,False,False,False
73,43.16,17,29,715146.58,2.768140929225865,True,False,False,True,False,False,False,False,False
70,72.75,12,38,1135128.85,0.28698909892357094,True,False,False,False,False,False,False,True,False
77,65.74,76,65,1135199.36,-0.6561252524261423,True,False,False,False,False,False,False,True,False
34,35.48,16,33,283486.1,-0.6936973504184522,False,True,False,True,False,False,False,False,False
57,32.65,54,8,439316.95,-0.5732062459975835,False,False,True,False,False,False,False,False,True
77,75.39,36,71,1314631.75,0.7427333565917054,True,False,False,False,False,False,False,True,False
70,38.51,48,49,630940.77,0.9177561582537044,False,False,True,False,False,True,False,False,False
76,39.15,9,0,687917.75,1.1734955858151852,True,False,False,False,False,True,False,False,False
88,30.99,79,1,628102.98,1.3225063109830422,True,False,False,False,False,False,False,False,True
73,38.35,22,68,630900.9,0.03251169542167037,True,False,False,True,False,False,False,False,False
89,72.46,14,34,1433700.69,-0.9412148395712338,True,False,False,False,False,False,False,True,False
75,62.83,70,73,1073256.29,0.37703003699597787,True,False,False,False,True,False,False,False,False
61,42.43,34,44,600186.51,-0.9297968166275652,False,False,True,True,False,False,False,False,False
87,75.41,81,9,1466609.38,1.6309742522452553,True,False,False,False,False,False,False,True,False
61,29.04,14,25,405467.22,0.7874664200832229,False,False,True,False,False,False,False,False,True
47,30.44,42,14,339275.36,-0.03713035217583951,False,True,False,False,False,True,False,False,False
72,34.99,23,2,583487.47,2.7835583098044774,True,False,False,False,False,False,False,False,True
59,66.77,38,14,889024.01,-1.71583169669945,False,False,True,False,False,False,False,True,False
36,32.67,8,15,273757.39,-1.8004699362099712,False,True,False,False,False,False,False,False,True
32,74.61,8,17,558647.33,0.17139892631387837,False,True,False,False,False,False,False,True,False
48,68.41,32,22,740019.96,-0.3527239202676167,False,True,False,False,False,False,False,True,False
62,34.13,33,18,481364.52,-1.3308007560956738,False,False,True,False,False,False,False,False,True
73,48.65,22,9,798428.25,0.6532043032644165,True,False,False,False,False,False,True,False,False
79,63.74,55,3,1133711.01,1.411285619932978,True,False,False,False,True,False,False,False,False
55,35.77,44,32,458500.82,-1.207439396103038,False,False,True,True,False,False,False,False,False
70,37.21,20,38,602234.43,-1.088697768811424,True,False,False,False,False,True,False,False,False
55,62.45,21,12,772100.1,-0.5444322969399797,False,False,True,False,True,False,False,False,False
77,40.41,1,74,715871.98,0.407866843214615,True,False,False,True,False,False,False,False,False
44,42.56,43,42,439773.86,-1.6566681767006235,False,True,False,True,False,False,False,False,False
77,40.16,8,71,711065.47,3.4593460176081887,True,False,False,False,False,True,False,False,False
55,63.07,25,28,790560.66,0.7972768932018417,False,False,True,False,True,False,False,False,False
68,40.57,40,36,630576.91,-1.4744235634445093,False,False,True,False,False,True,False,False,False
43,69.93,14,20,686768.38,-0.0995082180129075,False,True,False,False,False,False,False,True,False
51,35.81,42,39,423763.1,-1.458564042210834,False,False,True,False,False,True,False,False,False
76,27.9,39,17,508822.35,5.1669598300579205,True,False,False,False,False,False,False,False,True
77,55.84,57,28,974217.22,-0.046271264065104865,True,False,False,False,False,False,True,False,False
39,45.61,35,29,409328.0,-0.6910327383693617,False,True,False,False,False,False,True,False,False
62,48.94,20,45,677866.82,-0.6081544159204662,False,False,True,False,False,False,True,False,False
50,58.27,14,49,669166.06,-1.412732156765792,False,True,False,False,True,False,False,False,False
89,59.25,22,16,1177057.45,-0.5674809465963826,True,False,False,False,True,False,False,False,False
30,75.09,4,22,516884.34,-0.7903514210128879,False,True,False,False,False,False,False,True,False
58,49.05,33,5,653951.95,-0.9819993104650926,False,False,True,False,False,False,True,False,False
39,75.09,23,26,666777.75,-0.939068820951556,False,True,False,False,False,False,False,True,False
69,49.66,25,34,772531.9,-0.7703915503818213,False,False,True,False,False,False,True,False,False
51,64.4,7,36,741218.0,0.23840387916104017,False,False,True,False,True,False,False,False,False
89,30.74,7,88,636140.89,2.740496261668812,True,False,False,False,False,False,False,False,True
80,28.42,69,48,533704.69,2.4162278517685136,True,False,False,False,False,False,False,False,True
74,29.94,33,2,514495.34,3.7481404532221343,True,False,False,False,False,False,False,False,True
67,34.67,51,39,543677.71,0.024039376324592496,False,False,True,False,False,True,False,False,False
36,27.86,26,34,242284.54,-0.0018971085197120364,False,True,False,False,False,False,False,False,True
52,38.19,14,39,468250.29,-0.21908712888779877,False,False,True,True,False,False,False,False,False
85,47.05,81,58,910024.0,-1.2169951829107186,True,False,False,False,False,False,True,False,False
84,28.7,65,3,561810.75,2.4998793105827457,True,False,False,False,False,False,False,False,True
37,41.87,24,4,370368.22,0.38805094407473983,False,True,False,True,False,False,False,False,False
89,39.25,47,64,790690.05,1.9106337669047326,True,False,False,True,False,False,False,False,False
74,42.84,8,30,723884.36,-0.9950110709281121,True,False,False,True,False,False,False,False,False
72,75.86,15,59,1231596.02,0.269923520602606,True,False,False,False,False,False,False,True,False
34,69.15,4,8,536938.85,-1.66270527813402,False,True,False,False,False,False,False,True,False
58,40.09,50,26,525915.82,-0.9028389671036121,False,False,True,True,False,False,False,False,False
85,31.81,24,57,614561.56,2.109015800256069,True,False,False,False,False,True,False,False,False
43,29.31,22,15,293592.39,-0.13959797825247164,False,True,False,False,False,False,False,False,True
87,53.0,3,69,1041154.9,1.3360543518042631,True,False,False,False,False,False,True,False,False
36,32.39,30,23,274103.73,-0.08113404803055634,False,True,False,False,False,True,False,False,False
84,57.0,43,33,1089720.15,2.5703084150383706,True,False,False,False,True,False,False,False,False
37,69.14,18,34,581915.55,-0.31618814800962025,False,True,False,False,False,False,False,True,False
72,34.01,71,37,564982.41,-1.4831991823901702,True,False,False,False,False,False,False,False,True
60,31.86,37,49,446622.91,0.34130083808656336,False,False,True,False,False,False,False,False,True
89,65.53,35,11,1298927.96,-1.3627129931542783,True,False,False,False,True,False,False,False,False
47,64.95,40,32,702540.55,-0.6809367965803892,False,True,False,False,True,False,False,False,False
84,26.66,16,29,523440.66,1.6538765977245993,True,False,False,False,False,False,False,False,True
59,55.47,4,43,741889.96,-0.8266854604336582,False,False,True,False,True,False,False,False,False
72,29.39,18,1,493239.83,3.298642061321306,True,False,False,False,False,False,False,False,True
44,35.74,15,9,356869.0,-0.903601304661829,False,True,False,False,False,True,False,False,False
35,60.67,10,8,491901.96,-0.7969915685838961,False,True,False,False,True,False,False,False,False
60,31.48,1,6,442292.21,-0.8726465726893873,False,False,True,False,False,True,False,False,False
40,31.37,4,11,296140.3,-1.7355114448446092,False,True,False,False,False,True,False,False,False
88,55.52,63,33,1105202.06,2.863311977120696,True,False,False,False,True,False,False,False,False
72,34.36,16,48,559600.12,0.1394856126310276,True,False,False,False,False,False,False,False,True
82,45.43,60,50,844590.59,1.6560256659052157,True,False,False,True,False,False,False,False,False
37,26.27,14,11,226403.91,-1.2159086304512432,False,True,False,False,False,False,False,False,True
90,47.34,86,5,950244.94,-1.3407300160926092,True,False,False,False,False,False,True,False,False
80,55.99,53,25,1015591.27,-0.14587964887682403,True,False,False,False,True,False,False,False,False
80,74.65,42,68,1344059.1,2.101223051321247,True,False,False,False,False,False,False,True,False
62,65.55,17,48,919747.5,-1.9726165626157004,False,False,True,False,True,False,False,False,False
32,47.88,4,18,351916.95,0.5362860937531649,False,True,False,False,False,False,True,False,False
35,33.34,2,9,281365.09,-1.1105130235191696,False,True,False,False,False,True,False,False,False
39,68.99,33,20,616223.96,-0.3244096554188504,False,True,False,False,False,False,False,True,False
68,70.53,65,40,1075278.71,-0.7464978318336001,False,False,True,False,False,False,False,True,False
41,32.51,19,10,312074.53,-0.47250115554404654,False,True,False,False,False,False,False,False,True
63,40.55,7,41,574356.75,-0.9905874390042684,False,False,True,True,False,False,False,False,False
60,35.46,44,46,496998.1,-0.42615846197813306,False,False,True,False,False,False,False,False,True
50,66.1,42,13,745920.65,-1.2875886725348742,False,True,False,False,False,False,False,True,False
79,73.78,27,15,1297748.44,-0.019324643473314276,True,False,False,False,False,False,False,True,False
72,38.68,57,43,650328.84,2.9172542610925385,True,False,False,True,False,False,False,False,False
42,59.15,8,20,565439.5,-1.542771585498189,False,True,False,False,True,False,False,False,False
47,42.8,29,13,473630.8,0.1665404007313893,False,True,False,True,False,False,False,False,False
62,40.22,59,11,570848.21,-1.0368716182867155,False,False,True,False,False,True,False,False,False
43,32.88,10,25,327233.91,-0.9124640309395187,False,True,False,False,False,False,False,False,True
63,63.53,20,48,906347.1,-1.4555866596923819,False,False,True,False,True,False,False,False,False
36,33.26,14,8,280005.81,-0.3079026367574637,False,True,False,False,False,False,False,False,True
81,38.53,59,2,706804.3,2.875017836608519,True,False,False,True,False,False,False,False,False
73,63.33,48,48,1056395.19,4.299551247850983,True,False,False,False,True,False,False,False,False
45,43.63,26,40,463859.98,-1.3240933044331322,False,True,False,True,False,False,False,False,False
68,35.87,44,18,548455.18,-0.08185218586076837,False,False,True,False,False,True,False,False,False
79,50.9,52,11,909641.8,-0.010538154470239756,True,False,False,False,False,False,True,False,False
65,73.36,51,54,1062327.55,-0.9326655654500431,False,False,True,False,False,False,False,True,False
34,63.99,21,1,509450.12,-0.6877016507142166,False,True,False,False,True,False,False,False,False
45,68.71,37,27,711951.84,0.2190952363313348,False,True,False,False,False,False,False,True,False
70,53.82,3,41,850749.33,2.16936001241751,True,False,False,False,False,False,True,False,False
34,63.96,2,0,500435.58,-0.6642254977706008,False,True,False,False,True,False,False,False,False
82,67.58,24,28,1242485.55,-1.1094099320054458,True,False,False,False,False,False,False,True,False
62,72.89,20,2,1004749.6,0.3959140105996744,False,False,True,False,False,False,False,True,False
72,57.05,63,7,943876.8,2.4803631234183916,True,False,False,False,True,False,False,False,False
86,66.02,23,77,1284878.58,2.3250774002481167,True,False,False,False,False,False,False,True,False
68,71.32,64,27,1092157.81,0.07148150228087381,False,False,True,False,False,False,False,True,False
74,65.0,51,41,1084107.25,0.8112276106977234,True,False,False,False,True,False,False,False,False
74,65.39,50,2,1095173.02,2.2954201743799127,True,False,False,False,False,False,False,True,False
44,74.09,6,13,729463.1,-1.1417257068632225,False,True,False,False,False,False,False,True,False
59,30.57,24,18,421169.76,-1.724443611289292,False,False,True,False,False,False,False,False,True
81,39.47,68,3,738282.15,0.39056150270059053,True,False,False,False,False,True,False,False,False
60,34.28,49,22,461221.38,-1.671257135628746,False,False,True,False,False,False,False,False,True
50,54.63,11,6,626415.86,-1.2971394007825638,False,False,True,False,False,False,True,False,False
90,33.46,19,40,679303.29,0.6567324601339055,True,False,False,False,False,False,False,False,True
32,34.27,21,15,264090.78,-1.5280923975523786,False,True,False,False,False,False,False,False,True
53,46.94,11,0,558693.47,-0.4032478289404847,False,False,True,False,False,False,True,False,False
88,68.34,27,52,1344117.54,-0.7040893441851637,True,False,False,False,False,False,False,True,False
69,67.67,49,54,1056857.98,-1.5544283300730306,False,False,True,False,False,False,False,True,False
32,33.17,18,19,249626.5,-1.4391121095770745,False,True,False,False,False,False,False,False,True
47,46.69,46,25,498114.41,0.23597612311908495,False,True,False,False,False,False,True,False,False
32,67.0,21,19,493329.85,-1.6906487244173614,False,True,False,False,False,False,False,True,False
76,44.67,53,3,765391.6,1.7221639883086801,True,False,False,True,False,False,False,False,False
90,62.76,61,36,1259462.07,-1.24594506975583,True,False,False,False,True,False,False,False,False
30,64.63,18,17,445851.0,-1.9227547887383936,False,True,False,False,True,False,False,False,False
88,31.53,6,80,631168.84,3.624776259168294,True,False,False,False,False,True,False,False,False
47,59.39,3,21,637248.43,-1.6996577188097495,False,True,False,False,True,False,False,False,False
71,28.11,40,43,465444.42,2.7843026015591565,True,False,False,False,False,False,False,False,True
41,55.11,34,33,513424.66,0.056613891553772444,False,True,False,False,True,False,False,False,False
